Date,Stream,Point,Longitude (UTM),Latitude (UTM),Method,Species,Stage of development,Body Length (mm),Total Length (mm),Bottom Type,Depth (cm),Sample,Obs
02/25/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,32,16,43.3,NA,NA,NA,NA
02/25/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,41,16.1,49.9,NA,NA,NA,NA
02/25/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Rock.Vegetation.Drift,3.5,NA,NA
02/25/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Vegetation.Drift,4,NA,NA
02/25/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Vegetation.Drift,5,NA,NA
02/25/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,41,NA,NA,NA,NA,NA,NA
02/25/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand,8.5,NA,NA
02/25/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,16.1,41.3,NA,NA,NA,NA
02/25/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,10.2,33.8,NA,NA,NA,NA
02/25/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,13.6,49.4,NA,NA,NA,NA
03/15/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Rock.Vegetation.Drift,3,NA,NA
03/15/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand,8,NA,NA
03/15/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,NA,36.7,NA,NA,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,2.5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,2.5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,3.5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,4.5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Rock,5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Rock,5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Rock,5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Rock,5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Rock,5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Rock,5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,6,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Drift,5.5,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,34,14.6,47,NA,NA,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,35,15.8,41.9,NA,NA,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,36,17.8,51.5,NA,NA,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,38,17.4,49.7,NA,NA,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,15,53,NA,NA,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,NA,36,NA,NA,NA,NA
03/15/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,10.1,29.2,NA,NA,NA,NA
04/29/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Rock,2.5,NA,MUUUIIIITA CHUVA!!!
04/29/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand,2,NA,NA
04/29/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand,5,NA,NA
04/29/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,NA,NA,NA,NA,NA,NA
04/29/12,4,B,"732789,157313938","7520602,56741477",Visual,NA,NA,NA,NA,NA,NA,NA,muita chuva
04/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,20,49,NA,NA,NA,Medidas não confiáveis
04/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,29,25,59,NA,NA,NA,Medidas não confiáveis
04/29/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,NA,NA,NA,NA,NA,Recem ecolodido
05/26/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Vegetation,1,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Vegetation.Drift,5,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Rock,8.5,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,6,19.8,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,6.8,20.4,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5.6,21.8,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5.4,19,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5.9,16.4,NA,NA,NA,Crossodactylus aeneusuda cortada
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5.6,19.3,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5.9,18.5,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,6.3,19.2,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5.7,20.6,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,6.1,19.4,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5.6,20.7,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8.8,25.3,NA,NA,NA,NA
05/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,9,31.6,NA,NA,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Vegetation.Drift,3.5,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Vegetation,4,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand,5,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Vegetation,7,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,7.2,25.5,NA,NA,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,8,27.2,NA,NA,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,8.2,28.8,NA,NA,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,9.4,30.9,NA,NA,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,11,39.8,NA,NA,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,15.1,49.2,NA,NA,NA,NA
05/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,15.3,48.7,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Rock,1,NA,NA
06/29/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Rock.Vegetation,9.5,NA,NA
06/29/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Vegetation,8,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,3,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,3,NA,NA
06/29/12,4,A,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,5,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,5,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,5.5,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,6,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,6,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,6.5,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,6.5,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,8,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock.Drift,8.5,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock,11,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Rock.Drift,11.5,NA,NA
06/29/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,28,12.2,37,NA,NA,NA,NA
06/29/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,27,12,34.6,NA,NA,NA,NA
06/29/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,30,13.8,44,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8,25.4,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5,18,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,7.2,21.2,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,5.3,18.3,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,11,34.5,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,6.9,18.2,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,7,21.2,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8.1,22.7,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8.5,25,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.6,28.3,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.5,30.1,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,10.9,28.1,NA,NA,NA,Crossodactylus aeneusuda cortada
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,11.7,33.1,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.2,31,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8.1,25.6,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.6,28,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8,26.1,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,10.7,30.3,NA,NA,NA,NA
06/29/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,10.6,33.2,NA,NA,NA,NA
06/29/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Vegetation,5,NA,NA
06/29/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Vegetation.Drift,5,NA,NA
06/29/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,NA,NA,NA,perdido
06/29/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,10.8,35.5,NA,NA,NA,NA
06/29/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,11.5,37.8,NA,NA,NA,NA
06/29/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,11.1,32.7,NA,NA,NA,NA
06/29/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,7.6,26.4,NA,NA,NA,NA
06/29/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,8.4,25.9,NA,NA,NA,NA
06/29/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,7.7,27.9,NA,NA,NA,NA
07/26/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Vegetation,2,NA,NA
07/26/12,4,A,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Vegetation,6,NA,NA
07/26/12,4,A,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,3.5,NA,NA
07/26/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,30,14,40.7,NA,NA,NA,NA
07/26/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,31,14.5,43.4,NA,NA,NA,NA
07/26/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,35,16.4,52.2,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,15,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton,1.5,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,3,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock,3.5,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,4,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,5,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Rock,7,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Rock,7.5,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Rock,7.5,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock.Vegetation,1,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,5,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Rock,5,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Rock,5,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.6,29,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,10.1,28.1,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,12.3,35.7,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,10.1,29.8,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,29,14.5,38.3,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,28,13,41.1,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,27,12.6,37.9,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,27,12.8,36.8,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,10.5,30,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.2,28.7,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,7,23,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.2,28.7,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8.9,27.4,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,11.9,35.7,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,26,12.7,37.4,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,27,13.9,40.4,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.9,27.6,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,26,11.4,33.9,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,7.1,22.9,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.2,28.8,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,7.3,23.5,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,11.4,33.2,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,11,33.3,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,26,13.3,38,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9,25.5,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8.8,25.3,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8,21.1,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,8.1,23.1,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,10,28.8,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.9,31,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,9.1,26.4,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,26,11.9,23.4,NA,NA,NA,Crossodactylus aeneusuda cortada
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,7.3,22.6,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,11.8,34.1,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,27,12,35,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,25,12,35.5,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,7.5,27.2,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,12.4,46.3,NA,NA,NA,NA
07/26/12,4,B,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,8.1,27.7,NA,NA,NA,NA
07/26/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Sand.Drift,3.5,NA,NA
07/26/12,4,C,"732789,157313938","7520602,56741477",Visual,Hylodes pipilans,NA,NA,NA,Periphyton.Vegetation,1.5,NA,NA
07/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,10.7,36.1,NA,NA,NA,NA
07/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,25,9.5,34.8,NA,NA,NA,NA
07/26/12,4,C,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,34,16.6,58.2,NA,NA,NA,NA
08/22/12,4,A,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,4,NA,NA
08/22/12,4,A,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,4,NA,NA
08/22/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,NA,16,46.4,NA,NA,NA,NA
08/22/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Hylodes pipilans,39,17.9,73.1,NA,NA,NA,NA
08/22/12,4,A,"732789,157313938","7520602,56741477",Dipnet,Crossodactylus aeneus,41,17.5,43.6,NA,NA,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,2,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,2,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,2,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,2,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,2,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,2,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock,6,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock,6,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock,5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock,5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,5.5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,4.5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,7,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,7,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,7,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,7,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,6,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,1,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,2,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock.Drift,5.5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock.Drift,5.5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock.Drift,5.5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock.Drift,5,NA,NA
08/22/12,4,B,"732789,157313938","7520602,56741477",Visual,Crossodactylus aeneus,NA,NA,NA,Rock.Drift,6,NA,NA
